brand,price,start_time,start_day,end_time,end_day,trip_time,take_place,destination,crawl_date,hand_luggage,checked_baggage
Vietnam Airlines,1.764.234 VND/khách,17:55,06 thg 5,19:55,06 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
Vietnam Airlines,1.782.721 VND/khách,20:30,06 thg 5,22:30,06 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
VietJet Air,1.839.390 VND/khách,06:15,06 thg 5,08:15,06 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.839.390 VND/khách,14:05,06 thg 5,16:05,06 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.839.390 VND/khách,16:10,06 thg 5,18:10,06 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
Vietnam Airlines,2.011.986 VND/khách,13:20,06 thg 5,15:25,06 thg 5,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
VietJet Air,2.014.950 VND/khách,09:15,06 thg 5,11:15,06 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
Vietnam Airlines,3.243.254 VND/khách,07:45,06 thg 5,09:45,06 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
VietJet Air,1.996.182 VND/khách,05:30,06 thg 5,06:50,06 thg 5,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Nẵng (DAD)
Sân bay Đà Nẵng",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.996.182 VND/khách,05:00,06 thg 5,06:20,06 thg 5,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Nẵng (DAD)
Sân bay Đà Nẵng",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,2.131.797 VND/khách,06:50,06 thg 5,08:10,06 thg 5,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Nẵng (DAD)
Sân bay Đà Nẵng",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
"Bamboo Airways, VietJet Air",2.138.815 VND/khách,06:30,06 thg 5,07:55,06 thg 5,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Đà Nẵng (DAD)
Sân bay Đà Nẵng",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
"Vietnam Airlines, VietJet Air",2.376.436 VND/khách,05:45,06 thg 5,07:10,06 thg 5,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Nẵng (DAD)
Sân bay Đà Nẵng",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg
VietJet Air,1.577.048 VND/khách,04:30,07 thg 5,06:30,07 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
Bamboo Airways,1.671.775 VND/khách,20:05,07 thg 5,22:10,07 thg 5,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.722.683 VND/khách,21:10,07 thg 5,23:05,07 thg 5,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.722.683 VND/khách,19:15,07 thg 5,21:15,07 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.722.683 VND/khách,20:10,07 thg 5,22:10,07 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
Vietnam Airlines,1.782.721 VND/khách,20:30,07 thg 5,22:30,07 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
Vietnam Airlines,1.805.193 VND/khách,17:55,07 thg 5,19:55,07 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
Vietnam Airlines,1.809.189 VND/khách,07:45,07 thg 5,09:45,07 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
Vietnam Airlines,1.809.189 VND/khách,13:20,07 thg 5,15:25,07 thg 5,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
VietJet Air,1.839.390 VND/khách,06:15,07 thg 5,08:15,07 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.839.390 VND/khách,11:35,07 thg 5,13:35,07 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.722.683 VND/khách,21:10,21 thg 4,23:05,21 thg 4,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.722.683 VND/khách,06:15,21 thg 4,08:15,21 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.722.683 VND/khách,16:10,21 thg 4,18:10,21 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.722.683 VND/khách,20:10,21 thg 4,22:10,21 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
Bamboo Airways,1.806.199 VND/khách,20:05,21 thg 4,22:10,21 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.839.390 VND/khách,04:30,21 thg 4,06:30,21 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,2.189.876 VND/khách,09:15,21 thg 4,11:15,21 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
Vietnam Airlines,2.232.303 VND/khách,20:30,21 thg 4,22:30,21 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
Vietnam Airlines,2.667.330 VND/khách,13:20,21 thg 4,15:25,21 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
Vietnam Airlines,2.686.311 VND/khách,17:55,21 thg 4,19:55,21 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
Vietnam Airlines,3.913.083 VND/khách,07:45,21 thg 4,09:45,21 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
VietJet Air,2.575.730 VND/khách,05:00,21 thg 4,06:20,21 thg 4,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Nẵng (DAD)
Sân bay Đà Nẵng",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,2.711.345 VND/khách,05:30,21 thg 4,06:50,21 thg 4,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Nẵng (DAD)
Sân bay Đà Nẵng",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
"VietJet Air, Vietnam Airlines",2.757.564 VND/khách,05:00,21 thg 4,06:20,21 thg 4,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Nẵng (DAD)
Sân bay Đà Nẵng",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
"Vietnam Airlines, VietJet Air",2.954.108 VND/khách,12:45,21 thg 4,13:50,21 thg 4,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Nha Trang (CXR)
Sân bay Cam Ranh",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
"Vietnam Airlines, VietJet Air",2.954.108 VND/khách,06:50,21 thg 4,08:05,21 thg 4,1h 15m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Nha Trang (CXR)
Sân bay Cam Ranh",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
VietJet Air,1.577.048 VND/khách,21:10,22 thg 4,23:05,22 thg 4,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.577.048 VND/khách,04:30,22 thg 4,06:30,22 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.722.683 VND/khách,20:10,22 thg 4,22:10,22 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.839.390 VND/khách,06:15,22 thg 4,08:15,22 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.839.390 VND/khách,09:15,22 thg 4,11:15,22 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.839.390 VND/khách,14:05,22 thg 4,16:05,22 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.839.390 VND/khách,16:10,22 thg 4,18:10,22 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
Vietnam Airlines,2.000.997 VND/khách,17:55,22 thg 4,19:55,22 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
Vietnam Airlines,2.215.782 VND/khách,13:20,22 thg 4,15:25,22 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
Vietnam Airlines,2.232.303 VND/khách,20:30,22 thg 4,22:30,22 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
Vietnam Airlines,3.138.858 VND/khách,07:45,22 thg 4,09:45,22 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
VietJet Air,2.341.317 VND/khách,05:00,22 thg 4,06:20,22 thg 4,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Nẵng (DAD)
Sân bay Đà Nẵng",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
"Bamboo Airways, VietJet Air",2.367.269 VND/khách,06:30,22 thg 4,07:55,22 thg 4,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Đà Nẵng (DAD)
Sân bay Đà Nẵng",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,2.476.932 VND/khách,05:30,22 thg 4,06:50,22 thg 4,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Nẵng (DAD)
Sân bay Đà Nẵng",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,2.727.190 VND/khách,12:40,22 thg 4,13:40,22 thg 4,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Nha Trang (CXR)
Sân bay Cam Ranh",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
"Vietnam Airlines, VietJet Air",2.954.108 VND/khách,06:50,22 thg 4,08:05,22 thg 4,1h 15m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Nha Trang (CXR)
Sân bay Cam Ranh",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
VietJet Air,1.577.048 VND/khách,04:30,23 thg 4,06:30,23 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
Bamboo Airways,1.663.416 VND/khách,20:05,23 thg 4,22:10,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.722.683 VND/khách,21:10,23 thg 4,23:05,23 thg 4,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.839.390 VND/khách,06:15,23 thg 4,08:15,23 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.839.390 VND/khách,11:35,23 thg 4,13:35,23 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.839.390 VND/khách,16:10,23 thg 4,18:10,23 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
Vietnam Airlines,1.979.019 VND/khách,17:55,23 thg 4,19:55,23 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
Vietnam Airlines,2.000.997 VND/khách,13:45,23 thg 4,15:50,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
Vietnam Airlines,2.007.512 VND/khách,20:30,23 thg 4,22:30,23 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
Vietnam Airlines,2.682.315 VND/khách,07:45,23 thg 4,09:45,23 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
VietJet Air,2.560.731 VND/khách,05:00,23 thg 4,06:20,23 thg 4,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Nẵng (DAD)
Sân bay Đà Nẵng",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
"VietJet Air, Vietnam Airlines",2.622.367 VND/khách,05:00,23 thg 4,06:20,23 thg 4,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Nẵng (DAD)
Sân bay Đà Nẵng",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
"Vietnam Airlines, VietJet Air",2.693.641 VND/khách,05:45,23 thg 4,07:10,23 thg 4,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Nẵng (DAD)
Sân bay Đà Nẵng",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg
VietJet Air,2.728.188 VND/khách,13:30,23 thg 4,14:30,23 thg 4,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Nha Trang (CXR)
Sân bay Cam Ranh",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.577.048 VND/khách,21:10,24 thg 4,23:05,24 thg 4,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.577.048 VND/khách,20:10,24 thg 4,22:10,24 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.722.683 VND/khách,04:30,24 thg 4,06:30,24 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.722.683 VND/khách,19:15,24 thg 4,21:15,24 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.839.390 VND/khách,06:15,24 thg 4,08:15,24 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.839.390 VND/khách,09:15,24 thg 4,11:15,24 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.839.390 VND/khách,14:40,24 thg 4,16:40,24 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
Vietnam Airlines,2.232.303 VND/khách,20:30,24 thg 4,22:30,24 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
Vietnam Airlines,2.233.764 VND/khách,07:45,24 thg 4,09:45,24 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
Vietnam Airlines,2.671.326 VND/khách,12:15,24 thg 4,14:20,24 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
Vietnam Airlines,3.905.091 VND/khách,17:55,24 thg 4,19:55,24 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
VietJet Air,2.438.913 VND/khách,13:30,24 thg 4,14:30,24 thg 4,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Nha Trang (CXR)
Sân bay Cam Ranh",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,2.453.308 VND/khách,05:00,24 thg 4,06:20,24 thg 4,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Nẵng (DAD)
Sân bay Đà Nẵng",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
"VietJet Air, Vietnam Airlines",2.463.951 VND/khách,05:00,24 thg 4,06:20,24 thg 4,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Nẵng (DAD)
Sân bay Đà Nẵng",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,2.588.923 VND/khách,05:30,24 thg 4,06:50,24 thg 4,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Nẵng (DAD)
Sân bay Đà Nẵng",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
"Vietnam Airlines, VietJet Air",2.732.321 VND/khách,06:50,24 thg 4,08:05,24 thg 4,1h 15m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Nha Trang (CXR)
Sân bay Cam Ranh",17-04-2025,Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg
VietJet Air,1.722.683 VND/khách,21:10,25 thg 4,23:05,25 thg 4,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.722.683 VND/khách,04:30,25 thg 4,06:30,25 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.722.683 VND/khách,06:15,25 thg 4,08:15,25 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.722.683 VND/khách,19:15,25 thg 4,21:15,25 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
Bamboo Airways,1.806.199 VND/khách,20:05,25 thg 4,22:10,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
VietJet Air,1.839.390 VND/khách,16:10,25 thg 4,18:10,25 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",17-04-2025,Hành lý xách tay 7 kg,Hành lý 0 kg
